"property_id","price"
"50287f73d47b4cc4c2e1840f",826967232
"5efca36c25884a2822bb7a81",558429504
"4347bf26ecd61ebc7a16b4a3",742562048
"7c979648ab3729b2c0cd2106",740045952
"f40acdcf5cb9925c09c9df7a",693673472
"6ff3eaf8b5a2f16efddde1cc",571686080
"d35596846155e74d1a637d7c",701923456
"a389a1ca097a820fd9af9d15",752699904
"ef450748c440c4958e5db54d",610976576
"02779b92b2f9bafde0c75c11",693514752
"77e5e0b64140fa00b0227a3b",612166976
"eb55b0778607da932c3b311f",610976576
"9fa391febd5d0a8e4c6ecb8f",463133216
"6270356f1cc3dff186d0ff4e",737691520
"ea7d5c601c3f8c86ca8f15e1",582148928
"072efeafd082025bbc5a25e5",535424352
"d8bb6151d30573c7595ee7c0",530602560
"f26c43f2304c8c694c818a9b",541455872
"14ea4a7c57d830eba13638b1",647694400
"c1ac42dad98d2f23dcbf140d",759279040
"aa6af44635b5d51da4b02059",742562048
"291a4ea1a695347e1901bd4b",790638528
"024d2e34a561efaf4811c17a",775012160
"e5a40a555d11d4429b9675c3",727174016
"3a10398b72905bd710ffe9e1",790026112
"340d1313fc2dc8e5b6918262",790769664
"699bf5460c63a4d0e4542ade",881811648
"e98bb3a89bcec8650e33e730",569662400
"5de86bddd492f76596b17a0d",730023040
"95dae083200a9e43a5aaf210",857061312
"23fe512fcb21a0b84781a318",381260192
"a9dd62f527cb0dbfa51aeb7f",627233152
"8964dbb5b0cbfe509613a63f",604637184
"f75009356c700f7da7106cc7",663271168
"6f502f363fb55811478e3b88",520476032
"a48f29071cf207b27ddb03da",643795392
"b46bbf66cc82a4345c5da177",817264448
"a460aea3370926825b0dbc13",762489280
"7a21a8d99a85171334695004",803510528
"279f6f594d3f8ca8e8a5e2d5",965027008
"bc3c509022e3f6104cba5203",1070651456
"654d2a3a0e02065560ba2484",582090368
"02a2ebb6eca5772e3526d78b",700659712
"d4646b7f4dbebf9785963cfc",602494784
"68fabddb27fc928b57efcfea",588299520
"53688de79b052b3185fa9435",719972224
"bb962a9e3861b06ae1daf833",621435648
"d80c5f0b8ba55e7cf105d282",710002304
"ed88c773fa9ae8bb29645fbf",620523328
"0c3af9e0e9c80a68acebd041",800504448
"0faec12daf0493a512b2fa0c",987343232
"1807debb0a0b590b9ba4ebcc",836990656
"20a2a0dfc963fb8a355e704b",774687424
"a2c033f497e62ea10ff8ba3d",925355584
"985e40843a30150e6892e4f9",765517568
"2ba0807f8cbdac389424ae04",745853952
"9a565e7220cbc3d5d340e8d7",869040256
"33598222854631e92fb72baa",829385152
"03fb5bfbc1895115a04e8116",580325952
"5045ba9a65b4bce4fd305f82",748900352
"277f6440854cb0c98728e685",693127616
"12c7037cfa63de49e984a789",620985728
"ed9976e922a774cafb601f5e",549361664
"ccc70d1d8e4411331730bd7d",610163328
"30d38a7bab2eaaef1ff6be0d",766834496
"31a6c440ca9eb29acc0f1086",749312768
"7a82ce4b2dcd2b43485f5047",790100736
"a74be48ad396ae4aa33ffed6",835484480
"4ea46b833575642ecb2ed1cf",508437024
"b780a0ec18c61b0760df9433",600050624
"b83a5c303a2b079585b9b94f",445078752
"a3c45875c0834b144f834798",447915584
"c3ae3f44bbae215f7f2fad9b",454806112
"5d54a0a596d49d9f85f1b5e8",551028480
"355d1fb69bcb4e8e8ed9ba1a",794667776
"cd791a46ed616911ae7d4fbd",789835264
"d2d2f335839ed35571b19bb1",789522176
"0823b0dc92805ab05d3f8650",1180415872
"f92f4d135119fa88994929ec",867609088
"401f0de98764e9fdd4055406",534140512
"68a7d01e50462f7506f8c8d7",518121696
"e4434407771070783b97c014",700775488
"7e1153d411af129357ae5c10",444473024
"f409c701e200046f574f4e06",534415456
"30a8b9c197bc42f088d0b873",673099648
"d5abd56b5a8ab8c2f61a07f3",703357376
"805a27aeafb3ca91cac56d14",811780480
"1ee04111d277e8758f740139",518823008
"b9de7d7b9a8ef7c64e5f6bdf",637911168
"5a12a15af3c0585d81ba8f5a",487171776
"abb63383766a9853c1091c5a",755318464
"1f95c205d5094c674f6e45a5",759222208
"4911a6285f548dd30c8061e3",608507968
"0b9730cff49bcaeb4d703c06",721064064
"f033750cb9db15e886b156ce",786249472
"fc7e93bffb7fbbdebebfaa2c",970980992
"4f500afb7f7bb42189820a18",800408000
"3921d7b508fa1591d40802d4",405756320
"caddb9dce27a7e8012478da5",538877056
"4eeafa126ac5f301cf60f9ff",496327424
"59afb00a84b4f2a9ffbf71c6",783009792
"7baa3608aad1fbf357d789a6",801753600
"a5b8869e9cd3d0cc32a0b298",882258560
"d084dce4ab9c4008ffa3bbc4",824754560
"e3ff13537ffb7172336ab5c0",837345088
"1bc2ae31ed1970ba52b1ff60",1198835968
"eac7136b26bccb3c5d2b6202",733329984
"073fccba71b28afd815be434",587654720
"9b1c23d616e9407fff6553d6",484657600
"4122eca7b73c1347a7814a70",558234624
"cece8267e60c2461d6c409a2",955646976
"ba4e89128058d5564987dfc5",484657600
"69843aedb25a928097a22a89",562329344
"a45863121bdec787e119b14c",496322624
"02e8811bff38125bcf8e1a6d",433993408
"d709a76487a49bf257489c0b",394137920
"46c42803286c800351fe633b",549069248
"2ae3ae7f794d558ec119287d",608739584
"76991a35e9c1b69e1616659d",757814336
"3de5d35f742cb4eb68d5f314",788800512
"a53c748935206f61751dec1f",540042176
"ddaf8a1e5e6922cc3dee5caa",475836384
"841fed959f036a03697868e8",515605408
"ebe1b5c9471f3441a388f7ac",733079936
"f0f9bedbcb57383511805d17",732191424
"f9402b785deedebd3ddbce6e",671777792
"d1f92e6b18faf07ab70ca1ae",718578176
"6e794276348acc39751eaf47",715253248
"4b04e0296820d04421db5219",671780160
"ea0ca17e989ec57a480aa464",788154880
"cc6fcb8ea6556f676c13a76e",675177664
"2778de5e56ad7ece898249e9",786163904
"9f0bdae4f8609ec93588de3c",776486336
"90dcc3f9428a4e7cc396a15b",722511360
"2d7bf0032580e6b6dd1ce36b",790026112
"c45d86d17d1d0519b455b7d4",652357696
"4c7e7cfb286d82aa96356fb5",854288256
"edc204c3e18368e0a9eab593",834893760
"e789e801fb5d4501b5d64e2d",899260544
"3997c10ceccd2f8c8e43cda0",883702912
"580d8eee8dc4b7d43cb193c7",849656960
"c823e3fcfbf0c43bf2d82586",916575872
"30677852542c78698083d4f3",1194548608
"8fc78c514a2f1cdbc5ae6e1b",937565824
"73c618d704a2e1ac2bc41954",813850112
"4ba85374c1d1f1d3f4632ca1",442119232
"9a471715e4c4865b822a6b77",493183840
"4e9f1e21c855f1166428fbdd",477968480
"f11137d27a5d7fa57f94e97f",755591936
"5fe5f3c5919c0ebd57ec8e36",477148512
"e40742774df7d2b614f32de6",379564640
"24b28522c72f7fc359f2a718",720862784
"26ff1e1f4a6f6bda702fdabe",776991296
"9e617d1fd8a4f33d7b66098a",978400512
"3b4e889562e4078f8f369172",544656768
"3a50d40f15b1cf5bfb338092",506169472
"cb2188cb8e534973ea3411a5",474868128
"fa57f96bc6affd285d10c4f9",345758176
"c0ea6c76eb977d83c163fd7a",372094752
"367cd12d7f4aa93124047eb9",489613312
"54952b5f463c64c605576601",432173312
"57eaaaf24cf82d885f0f1dff",502622880
"f2ba4a7a0765c3ce737b5c81",540489472
"5282c3c48495dc31359e70c6",406509440
"552b01d72edb192663998c4b",771354304
"5f3a1ab21669ad9234d4dc63",712152704
"68f431548c330f84c46174f6",618028032
"048051ce9bf8f6a48e9451fd",776935488
"fa4028ad48fb2082d167989d",639141184
"5b1902dd7768f5144ae7704c",834514624
"be0a8f4be774eeaa42fe460d",769026112
"16263617308958055850aef9",764331648
"729f5fab1578f8cae4fca8f9",905570432
"bddb9388922dd56737d8847b",860635968
"9847a4ab995b7b1c30196704",826779328
"d19937a773269962c7f9e8a3",932033664
"b3c8714dcaf5322475ce2c60",823199808
"875126e5776dabde40e29b09",951852480
"3a36f59d7c0e6c4eb85ca0cd",963422080
"630f00e15cbd7826475d1509",1042377472
"434782c3d1dc2b9ce7bcbbd9",731055872
"a470bd174fc7587dc1449c89",965027008
"99c6f87ac92cc323c8caa005",924056832
"ac9ae945fe25a46184057606",868558272
"15d910dd93e0aec22ccc2083",988377024
"6e1a9c8457d3ac6a57598052",717651584
"14e179618d1a44c5c55e23e6",479215232
"2b8b979cf1952fcedc63ca9e",514403456
"7cfc3061c0b2f3bd48375ab9",819500672
"7200e3ba2013876cdbbde972",959864256
"9ddc1924043ee8361201b39d",809999680
"f22d6cc8c9611a7c23fa8969",708994304
"b7c0a0a4f5c5b986a70ff249",630580224
"adf176b63ea23e08d252b5ea",703060032
"77069fb9fac6b61aa6a89ae3",823472576
"7f0f27f6d30c743acb3e867f",824706496
"7e299fd8c2d53ff1cf95aee3",672538816
"f309733881a4f89d9c8a8958",849155456
"0f937643c067371018c8deee",985754496
"8e35609c1265ddf59e1c015c",688546368
"c1ba606f32ce0337cbccc2b1",879154048
"15f02dd18da12f4d7b0ac2ab",645693568
"bcbe8ed608f233d5ed7362c1",799087104
"14611fccccfa2a6499b2acef",554352768
"b10b428245022d55db248b72",467904416
"13e6c5cde1004803fed93cfc",536564928
"ba31c38eada33f680d44627a",778548608
"3786daeec4a4fb40ef07d8e5",724732672
"7736ac030d8b587f44f7898b",719049344
"98f89d21e5dbe53f8704e745",846607680
"981fcb79db3881259eb303bb",541009344
"08bb88dabf0070f72a801a4b",853271488
"32d56542ab5486bdaf4466fc",880857728
"c0f911fe7ee2113ec59cb5f8",731440384
"3adadd50e603746e5e4fc082",802011776
"d117e9672b3ea0435e7a894d",525690240
"020473766363019ee40d6685",685626432
"b04d16faf40ee02eda59a9af",554154432
"bd6f3819a1c0e551598fb9c7",483014464
"5520cf373444931ed8630635",535288128
"40355fef059659469e16e3ec",476072544
"deb844a2812586991b3022f4",715163264
"ac0b895f523b53b4abd013dd",722393600
"ac208e250f5ae3e5e1008351",597385344
"0064cd1c55914cc8370a096f",658596480
"165fab7a9f8dd404cf4e9d9a",487099776
"df3eca0f59974a812b4ea9b4",780482432
"1b7c062b606d0560e850a2e6",566482496
"87ddb3a17b601cf7c61e8c07",655799680
"837cb6389640f3919bc73e9b",658281472
"77bab76414ecb20888cef7a1",906030080
"a9268ef5b7133cf6ed1a376a",801162368
"cf7cbedea50333cd2dfb0e30",647694400
"b0cfed2d25a5d78c96d39d20",583369152
"ec0c283eeb8db461c20af1d6",572039808
"27c3b7ba2991e7bc0c9fc322",646235264
"0332c7ec0d3e547ec6d61664",763063552
"e58b92216ee6438a921ee0d4",801409856
"f7959842378c94c9f620f561",469552416
"cd0236af88ded6bc15b49eb2",719049344
"d40e0c2222c0debe89735e88",469552416
"2bc9bbe0f0216ed9d865a85a",600955584
"e9bbc31499ca187c6a492175",680002304
"f2409d037bc8b3e63ca69fd7",776080768
"5ad71b7cfd356a75021174ab",532251488
"67dec8c47ad4de9605d56db7",546047104
"c6d679cc07ce4373197748a8",955622592
"a36ff3637b7d2b1c52999ea8",874024896
"3a384d68b7ddab45e01b6e99",659047168
"42d34ca2252acaf6e777d23b",883747264
"c4b2a42a8908cc35e649fb16",655156992
"18c38418824075acaad8f960",663459200
"85bb6775065df76bda33f738",608918336
"14cee0bdd9dd5537b96d0786",667094976
"ab332133aca64315672a7192",823188032
"d53b60b0f2c65918153ca2e5",496701408
"ed1f81648083d4d2726710ac",617585152
"b6692a933facd74b4b11569e",480632864
"90e00fc58569167c00fae7d0",496192480
"8a514fffdec277cd46c7cc71",554898176
"7f0b4b5851c77d78805320c5",497243040
"fed1a608e3c0f2b79cd02ebb",511787264
"075a5474294e25da55373a09",466785888
"8826b9e008064cea38855d35",521785504
"660eb3b40b2bcd07df8f5c3f",483311200
"d55cdfba22aae78b6fab5491",423677792
"ea6e83dbade169818975e5b3",616713664
"dcac44d3f8024c6ea1632432",572847872
"2772adb268cffadfb2917c2f",471180736
"3192bb7190b9130c4e67be4e",784756992
"9d892f73b02f001c2f715607",539306944
"c27d72aa1fc5d37f4cc105eb",634043328
"6c0ac32bc8a66844197c5fb4",627492288
"52338f4f7c8af6c649106a96",530609600
"356815b8ffc300fe03073b7a",723655360
"22c780d56cb97fc34f29e9cb",500787840
"806907598158861a6958388c",582401600
"449cddc4dc3ef1e93b7f7c26",599414912
"b225270821758e45cdead76d",497115936
"e07bc486c6f5541e4788f83b",703801728
"970c0d4928a9292748c0fd00",720560192
"f73f720abdfe4b5adfa2bcda",657870912
"48d3b0ef6e5f999bb90fbfc1",726921984
"b3ec2f8af6e9adce047536b8",852427456
"0e1c66f843e06f14d7264864",766533056
"91c4f018fc7939d150593935",742685696
"102434eee07ed18268857a9d",760500800
"a4c70eae507d630c2f285eb5",807367488
"45abee1de734dc32936d0b1d",750725056
"82bdf442e186baa829e06da1",707990976
"019cd320e02a64ba3ba9a37d",825857536
"ba1b3c8ac8afafef56233c84",804233408
"3c3a0f57e030472879f454d8",738860160
"d520e90e7d0c44a6b8852e5b",584004096
"38328747d2e1e0e568c05523",705376384
"659e9ad0f593b644071cd850",621289280
"3e6645f2cd377ba17ae2e46e",473356128
"307eb683db84db535106c445",712732672
"26c8961848e3a77d98049638",790589248
"52373e15e9dc1ad371a0c090",635269312
"e5b2a446c12222efc187e02e",645372480
"156f706d1d30de19f7e369ea",535387872
"aa94d2ad36bc0e91bf561be5",918434048
"8ab41842b8e41b89d8670ecb",501588032
"b19ab02a8e22f3e88a26031b",742562048
"a6b1ca7a4e91c4c0f4366984",758661120
"a277d5e8216fdc3d7c93eb2b",755318208
"f939b7271c4d399a5e647f8f",837430080
"941392f9a135909273422dec",709225088
"e07d8e9e38e309958288a516",861714944
"258f10f742fcc835d53063cf",813356288
"fb672b4cb1b66f2022f36a40",790979776
"ce9dbb6d009cbdbe654edcfc",837346176
"22e524f1fab17d5b8616d741",816506048
"7f0d874df9235245f47b04c3",647868672
"27a8a052b815998c771a1f55",816506048
"b80593fba07e21f8bdbc352e",960501504
"d18d990404e7fd07424f5a77",548604544
"033599f7e7ecd8d9c8cfba46",662391552
"51cf2fa527c3db62914169b7",719678912
"2b2fa2ed0055a19859e78446",846045696
"a8e1adbf076dd737c079129c",723877120
"adf948af7b24f9b6f29610cd",316673600
"23473bcde48f634641769e22",465915840
"c90486bba327ede32dec60a6",496838976
"d254d88ea0989a609b71fb72",487306016
"2373c595d24a7b862b518ec5",703294144
"ec401de1c0ab2dbc149da048",773198336
"17c0a8fd3a2c8b5b18d61e4b",672132352
"1a1016e7a96da2237b391be5",596570816
"c5b40b510bf7f121c93a2332",858718912
"aca37e216a27b4dd5337df99",1060416832
"96f59167d17d1c99f31be997",808819264
"062b36cb4a87cec372f9f91d",768476608
"0466a7e06b152c1860d44334",783298944
"f44726680d0c594a2d430bbb",877483328
"8aac8946e7ae5725971c5557",805812864
"e1aa6c46135f4d1aa1b7a1f4",690821056
"fdbe5801070756d1744211cc",695243456
"6ec4c88b8d3a16148e2e7348",730384320
"57c87ce038e4e523b4ec189b",779533184
"9bd500fb24eebd53d8262b62",726234240
"85a86e01443aba593f95dae4",633513920
"13e2ec0a12c8a48a753b85ef",496333952
"b93dc01af5f49e6dcfb7a547",562512064
"71a42155184509caba01a1dc",486544224
"25fb1c0c4aace859265de172",750725056
"6f63e4f866bda86d5c993c8d",501913856
"72bc42a5c73e7b1f9d54c835",726705408
"c06f36b42021a1512cb6e3bb",413665024
"f1a7fa5dc1996591ff97a34e",570813888
"6128a8deb1f0bfbbf0d67769",663162432
"b5254c6c29b4f6984d328216",472766080
"6cb19c3e491a60bb2c166669",530602560
"dda4ee9f3811c29e2b261a5c",584004096
"7a564ce9a4ed3d2b8fbb1103",750725056
"63b982fab95cd17211a4a58d",520136512
"5272c50f1d8fded01f7fb0e0",656836544
"02b47e60ab77588aff6cb433",548145280
"ddcc7f7a087aa5f4797a8a5d",557979648
"77a887ca508d924ad5203194",734905664
"b57ab7afef2b8aee016ce6a0",745194048
"640a801d503d85835eb65a42",775012160
"767ff947b16b2271f516c28d",786135104
"1dbb46a250f504e9c8673bed",771689984
"fd6e9c9ed7679485dfd0b022",720404480
"7dc4f9de14c2924b229ca0a3",649642688
"3064379f468404110d594c87",697532224
"6005ebd6442c62f8becdd2f5",697472128
"b62e960eebdf95c2eaaaf9f3",731153216
"7b0258f1aaee97661c34de64",630915968
"91e2f9f7d4ed776d38a3274f",625860032
"d505277049a254f960e114ef",705023872
"32040dd7b8edfbe331773288",634299392
"70e427235490d7d9c9239676",710355136
"1a2aa38b8e18fd7ed5be77ff",721243776
"4883f7ce7086ba9c8ddd4315",649159616
"4116cde03803e63a3e87e847",752973184
"d6de5d741702387dc3f4481f",685879744
"2346533f4712f3bbd036d85b",875152128
"f6a12c0f02fcff1be042ed0e",736223104
"eba3cb8156e0115bd7dfb525",902495744
"ff27ae490bf03513b6bb386f",896109760
"e87779bf2f8af86fc4ae9583",411698688
"4a809b3987cff0290c1df8fc",463669216
"8f4241a17d1211687bf232c4",555620672
"bd8c1ff6f9919ec6f1dccda9",707924224
"081e008e772c6a79b809a87b",697098624
"0eff08cf4bc42dd442a70231",627862144
"b4e084d14962cc58d4089955",687626752
"d02c3b5ac6fa0ed6db06e490",811766400
"e8abf103cbe9fecbdd758516",687626752
"05308c4f3d0e0887e4a68a92",652979264
"256a6ba3ff423a899229f154",638875072
"097314d920292b46eab5dbc1",550609024
"4ce0fcf14266d144c82f8d4b",496174240
"548791b5faf236b1c03b7523",608823488
"40ef1682158d0c3cd07f484b",865006592
"7b473504c85e9cb576f951e2",530972416
"730c7382d76a07904f559b28",483299616
"e05598d3c49f409b937ff2a1",581948224
"844dc89fe6588acccf0c7536",543648896
"ad1492590bf61d2cc83b493c",778669184
"88fce3ad9b8a965dc11336cf",489592544
"b76d853ea415967415ace0d7",654465600
"c12c81b3eb12bb329466e88a",803940736
"4e27458d179a469435d02ff4",513849440
"8d15b4bb1447eba7a680ef47",452869088
"482c7150c7555cb35558398c",774922816
"e5d6be06fd53d317c8e5c7c0",566346112
"f798e7105aa8aa66750a2c85",699261888
"eb24e0a0ebfbe16eba466280",811657152
"618dede0dbd48df4fe610af1",760007104
"6fd936b82bcfd3cd2451bdfa",541181312
"adbb5c4ba7be2903799a51b2",770468160
"3a99197868ce338c738a3b20",611111744
"d4c45f35f214fc226ec85b36",649410496
"c3140ab2134de662162af508",544932608
"0fe23ccd8e42605f4d9f78a7",440834112
"8816e8101ddc4e704053e23c",608739584
"64ecb100d7882ddec6bafbcb",514120416
"9151a8c65e1f01ce591c595d",698937472
"c8a40314be3014c2a218f5bd",644371392
"29bd4cbe11f44759e07487fd",601108928
"72ddab9ba5f24941e4dbed6b",812901056
"1f18df9ee1b19359816ed13c",688461376
"fb82175fad61a81e9b665fd3",864504512
"dee2e190c4e2539124ac3ee1",672269120
"0cc2f3a49dd703e7554ba638",685664320
"ece0394e38b152e6c1571324",924056832
"e14328c988a27176e9fc63af",911736576
"a91664b9f15f9d6f262e7b2e",785051392
"d54270fd6b09b38a978cd7b9",862050688
"40c74dec061500aaa78f78b7",630991232
"cbf6faf7b47b43b2a77b3654",858711488
"52fa1eb3cc7cc2f77ff98764",671005376
"bae512bdd3b04405c519bf4a",734893760
"e7fbff0a25cde72a38e7c7bb",743975296
"d3f297fadece964afe5f1cc4",735606016
"2679ba671751ff16e76f1807",647444480
"8059e45ca26bfefbb18d8e40",834719872
"9e7ee8e17b1e76965e96ef95",784631616
"9039bc918a76e486041842d0",753897728
"1d7912750a5e345f7edcdcbf",535996832
"4fe0482ad622080f55a0460f",660289280
"953fd7541735fa8d9a342642",751585664
"0b3021c156324d1e7974ce3b",983528960
"b0a8e4b4ef6678e6b43865e2",764343424
"bb47fda808b52f30364a4d6f",605646208
"d846dbe691d0ee3ac5c3bec6",962064768
"21932b5a5fa65d237ddb6293",596767808
"07481a101afc1d5db45245df",845039168
"d99c00c516cf57b6fd9e877b",472579456
"6dbb494acdc64c03742fa730",659618368
"35f69c7a9870ac62735d7639",521939168
"2721f5495ef5dde16fd29cf4",749879552
"0c068dbfdafa3429c71189af",578935296
"f3293c4064d71f9322ca97b2",880939392
"5eb268b95d7b6006b064f9af",776906816
"e13a1c06ccbf814945dbc768",668883200
"935a1e8c7e62ca9d3bff398e",794459328
"f0c7ecd3b2261873d3664748",853185216
"d2f20425e236285124eaebad",581185024
"05926b977b5df59857194ec1",564760896
"f548ef815603ec44f4629a60",927235456
"6cd147720319f60ed2599361",811783424
"6302477fe8172d08f3b4815f",617056768
"b0af9b1e84a1886489d46b91",541160064
"5f3a2a31f6d1838e0a9531fd",767155392
"96786aff35713dc21f6bfe5f",733541376
"68de232e27aa83405b4a19b9",1019516736
"8d252e9b0912f09703110b81",536864352
"f4e646df504728ee1e6ad0d8",489707168
"e89cf4cc82c5283f3db6f5f6",521824640
"1bc2c099466f9a989266be0d",529334688
"bef2008b362c4af1fc3be566",550595328
"7988f76ba063d25a4f467730",716901632
"391a98a344e894c6397d62f3",518377632
"5ab0b8b0d6d93c4654b5cc14",695900480
"305d6abea2f3e496e3b6fcf4",768784384
"f512fde4fa3f1f7fe885de83",729909504
"c7b6e7a287602275f7854ef0",756913216
"3d11a16b008c26fe43deca03",706904000
"ac7f21d22d013874c362d440",590442048
"c933750eeb53302db0245782",532975072
"766a8ff17723a5c34324576b",715204032
"802fe3175a2059f12d7edb99",452865408
"508bfd077c80b6cdfc5a10e1",756885120
"ddf8733adb641e15837bd728",640443008
"17914fbe0c3634dae8ce9d71",637894976
"09e4397bf9794fe24d87d07c",716644800
"302918a3460b98acb64fafdd",601309568
"a7e57a8be8fc8d8a844cf9f0",569247808
"7b50b071f4d795c9b5ad7531",590376576
"91a7bcd95c0c960e4cc22d91",627489152
"5d4a23137173c0e2288ec418",623147840
"751ba0c00d4fae1078c02fb9",655168192
"e6bc998ad1d87c5be3559ab1",541750720
"53aa9cd32e2a6aa346d3d789",541750720
"06f22f7a8e4e78f45ae81638",599739968
"2105c17a4e2f97183e24aa4b",646876928
"ec13a869c212c39b6ba21b57",761718720
"0b49dedfb53ec812962e31e7",753995776
"69e6fbd4d3816c4cc37b265a",826143232
"ad46f8bd482500f3bb935737",718627392
"368f7a70a62962bf31ec9583",877003072
"07412230b931192771072334",734353024
"e63d334d9ae8b672dc7b7d5c",877003072
"3e1c2c5b0831edf78f7b7082",734353024
"226277c02e8532922a1c769d",841055424
"7902ada9116a1cf7458933cc",844025344
"b21f6e217d6733230a8eb7b7",668591104
"09ac622c303bce9ad5514442",567180160
"ea63bca8e3a77fe88d88fafc",464250784
"a3c7c54fa12d5b57dd997210",433539904
"cdadb2607807935a0a5597e1",665256000
"8d041784b65d33c76e5245a4",745433216
"e6807209b634455bad257998",575244672
"b1e3f1efb232cb0976506cc2",794795776
"dea95d98e8bff87b905f9172",825510912
"44b6382d9195ceb3f12d4939",902516736
"41f33deb9990562def18c917",617072512
"0a61250b2c208d42a3077bde",813850112
"c714b30713eb7877ed3cd92a",408775392
"bf120b883bfaf7641eda65a9",844238848
"90b34ed38e0f18988f11d77c",751514752
"feade1f4b3b06fdc12ec213f",735400768
"00bff9be2d524083e3b3149d",652979264
"f1e38e53ddb8a9d5b641d934",896608256
"49dbaf0bcca86f32f86e641e",736490368
"18539b6cb6884f753e0ac18f",727619008
"7586a79a0151387a1c0cd85a",684638976
"d533a334c2ad9d510865fe54",558126848
"95f7bbdcfb59b4cdb41b0394",731323840
"4a2ae08359e1ecd39b43afbc",652086400
"e8cf39cada5b7755f60306d1",635894464
"0489a476b376f7f6efbc193b",450960128
"7b31b5e53015f8116fedb0c6",870980352
"4c0892a39011cc6a37fc1145",527859136
"92d7d4fa9fd09075bec14a3c",750168832
"5e5ea93675900efebecaa19a",408656448
"084de1226de9a6f4a6075c2d",672928960
"54f16cb9563346e15b019102",437043552
"512a6de80962ab797ed2bf72",753839232
"871befe27fa79fc1e1813b19",912304896
"4e0b1df5e05ac505c701f519",544703488
"37227e66adec69299f853e51",725827648
"0a0e3ee960f60d04ffd6bc0a",564055232
"82b15a5da307865c7045dd56",721062272
"44d596fa36e3992208292ade",535716000
"3569024b3ae4865240973e6d",361652448
"31d3215c8345d48ce9734c65",497459328
"147e7f5381d3c951fc446376",585551616
"77deea164a3a622df41249f5",508170688
"3cdee5304896e4cb9604ebe3",562245824
"f5418917530b72c9fea14f66",534763040
"ffcbce226963f10da8c53fd7",724258496
"2fffe55a1584619bd7c489f6",715204032
"3920eb3f72b96fcb58ef778a",436371488
"d10bdbfbd411ae625dc80611",353999360
"d61ac80c0d4737c3529f4a2e",668866880
"f8948886cb4cb018eca25d19",443910400
"da5bf7f1c7b2f4ad670e2382",590038976
"f406c9c3c92e9b31310a50ec",759611392
"171b560236ce760573a990fb",872294592
"4d852bd93332172bfb081aff",872294592
"2e1f7569d134a931098a2ede",897479744
"6d8d2ba62c52445d78f687ed",725521728
"65ae1a893abdc2eaa63d9271",918473856
"c9c51c39725d7df94822fb20",552481088
"56ddb54e50deaf650a25e82c",676126528
"aeb330dede55fb66654901fa",849656960
"4f4e3350c429c6afc0bb0094",686150336
"39377d0d271da03ad85c7bd1",502622880
"bda2fcbba2b412981e708054",899260544
"eb89d0b7914010148e6bb597",742163776
"513d0ddf1ce44ca671675fe1",788154880
"14cd5f188cf6d2433240b5cd",489613312
"dbbe0b6f5eb07a5f9ec873a2",618454848
"f9acdd3fa50068bc0180d008",481485792
"4a85c36fb854e922936b57fa",508786400
"937876bdc44c3b8fe063a9aa",580384064
"001399d3861c5792ccb8b515",883702912
"f28514aa4d6ffa36104411c7",628422272
"3b185e3e31f7f5e6a1b3193c",666810624
"f4c7cc4a249ae7037aa0b35e",735970624
"b74a02ef5cc838952bb9afd4",586091648
"75f5aff9fa70208ddd843779",523706080
"b7273cac93fb7a0034039600",869088064
"b73bcc0cbfa173c9fa404369",796532416
"3c4c18326318a7207b589dbd",469347072
"29a230f7dde5753e65b661dd",607469568
"c083a5c64c4d6952accd7bdc",641662144
"1cf29f882ee8b458b8f27091",808718656
"94c15574aacdc5c3cf5a406b",514307424
"661f7eaf134a5b142843368c",539648896
"14a5bf235097782f468fbf23",567519936
"d2d46c70dc048c92c8e4f09e",708378368
"f6faf74c3f4e02a6b333b7af",664631424
"6dfa362ff7a0d55693793db3",835129024
"b070e3747bcf22ed67509efc",772698304
"7333f19416625d6f4244fe02",732751808
"3c86651d9bbfbb335f15b544",684019904
"9d8affa93ce4dc7c1a21b3a3",759979200
"eb8cc67810d95d1b102410b7",771645312
"047f94605add5f6f84fc3f90",812180992
"56ba332c82c36f07ba6bd271",965374400
"5814a1dd61362ded4f1d8d8d",1102781568
"141ac7bbe9637f9e5142135c",982822016
"08db0ce5cd15db2404ff3d28",499271968
"c38677ed0876b7996f596336",462670880
"daa4d7da8d7df8efc1adc9d1",443974400
"f15c6403c6d4e3676a607780",505452960
"4d0cf77f8cfcada2265ac585",592060608
"4caab3951bd6cb6dc71ac8a0",564770048
"7cb64b94877a9361f20027cd",483477824
"3f438d6202cfd4527bd8f983",593269440
"b7763beef728bc2021ebb841",499042272
"4cea8ea969dcc433fcb59d96",677697984
"24fadbd1dec637edb728baa3",685032000
"63cf422266e7c39a6c895b3e",756783040
"dbaa5d47ff63125584bf7ac0",877424448
"da12ac932dd8a2fabade4bdd",535430688
"f35538e95b4a567f9b834034",840862464
"6ee1e976768b68cbc8008950",638241024
"a910019b3d18da92b4c6862f",659813056
"a09413ca0b723170c26652a3",654725312
"2b451da55be3683c33e4de31",777669952
"561840990333852ace562b82",585502080
"b6695af1ce28eb50d7a2c25d",875804032
"9327563b40f2a0f888c68f28",837707968
"3438e5d77044f21743e56edc",843433792
"63cde4fad1be942dc5ee695d",448733472
"8e712705b7de6e791c8735de",501821504
"85de01c0aa787152c77c6180",409881536
"c9b0673becdedeede0209697",402671360
